band_digits,family,sample_index,seed,probable_prime_reps,exponent_vector,factor_digit_lengths,d_value,n_digits,n_bits,n_log10,leading16,trailing16,z_sci,neg_log10_z,status
32,semiprime_balanced,1,1729,64,"1,1","16,16",4,32,105,31.490554540253280278205448,3094243877258115,3381227146818341,3.231807315996450451046368e-32,31.490554540253280278205448,ok
32,semiprime_balanced,2,1729,64,"1,1","16,16",4,32,106,31.700633692337947320764017,5019190650104706,6762197285286719,1.992353089793747390350990e-32,31.700633692337947320764017,ok
32,semiprime_balanced,3,1729,64,"1,1","16,16",4,32,104,31.122615343583840552445188,1326219299474773,1270749380641071,7.540231094480627750543502e-32,31.122615343583840552445188,ok
32,prime_square,0,1729,64,"2","16",3,32,107,31.961209209178593433259945,9145536959503807,7358692822110969,1.045671798607333085152019e-16,15.980604604589296716629972,ok
32,prime_square,1,1729,64,"2","16",3,32,106,31.673983722158812138752166,4720453481462870,3939667281684449,1.455486356951751826096334e-16,15.836991861079406069376083,ok
32,prime_square,2,1729,64,"2","16",3,32,106,31.634756011213999390446387,4312767153643591,8620212134588241,1.522726810533111203339609e-16,15.817378005606999695223193,ok
32,prime_square,3,1729,64,"2","16",3,32,105,31.373561205677778761190794,2363530471060923,4906520978113969,2.056929454479517762734184e-16,15.686780602838889380595397,ok
32,prime_cube,0,1729,64,"3","11",4,32,107,31.963631651925021346425840,9196692208592477,3556876895014881,1.087347469414817589664343e-32,31.963631651925021346425840,ok
32,prime_cube,1,1729,64,"3","11",4,32,104,31.292625709637896501630934,1961668912373936,1828526179459997,5.097700196460974168309776e-32,31.292625709637896501630934,ok
32,prime_cube,2,1729,64,"3","11",4,32,106,31.905045876905394937779988,8036110075353748,9660009610466463,1.244383153818335514278996e-32,31.905045876905394937779988,ok
32,prime_cube,3,1729,64,"3","11",4,32,105,31.421874076303016327160157,2641642701894280,4530813094303873,3.785523300645146751642097e-32,31.421874076303016327160157,ok
32,squarefree_3,0,1729,64,"1,1,1","11,11,11",8,32,106,31.852420007152042732857870,7119016625137114,6498288260546743,2.771660155172431216397087e-96,95.557260021456128198573609,ok
32,squarefree_3,1,1729,64,"1,1,1","11,11,11",8,32,106,31.767114519885748242792458,5849443088167289,7047768691948089,4.996391264041539415658055e-96,95.301343559657244728377374,ok
32,squarefree_3,2,1729,64,"1,1,1","11,11,11",8,32,106,31.649702508952860241267665,4463777193556569,2571470882523157,1.124326567778627750578408e-95,94.949107526858580723802994,ok
32,squarefree_3,3,1729,64,"1,1,1","11,11,11",8,32,106,31.804757075905589465671488,6379065711705181,2976478535462331,3.852376919926608008217980e-96,95.414271227716768397014464,ok
32,squarefree_6,0,1729,64,"1,1,1,1,1,1","6,6,6,6,6,4",64,32,106,31.907529677579706554117479,8082201570733011,8974691241770587,7.354954578509960253274490e-990,989.133420004970903177641864,ok
32,squarefree_6,1,1729,64,"1,1,1,1,1,1","6,6,6,6,6,3",64,32,105,31.392300737178134330015986,2467747594145024,7308021630643269,6.897268734205576631113112e-974,973.161322852522164230495557,ok
32,squarefree_6,2,1729,64,"1,1,1,1,1,1","6,6,6,6,6,3",64,32,106,31.712837817686590576393963,5162235554821796,8911950069580667,7.980454975490737405916954e-984,983.097972348284307868212855,ok
32,squarefree_6,3,1729,64,"1,1,1,1,1,1","6,6,6,6,6,4",64,32,106,31.722633882660481152948322,5279999515234046,6031773858805457,3.965971943290777557812280e-984,983.401650362474915741397974,ok
32,smooth_4321,0,1729,64,"4,3,2,1","2,3,4,8",120,32,104,31.030297661985087524812766,1072253967787599,4369938732424391,1.630939844646953009640857e-1831,1830.787562057120163963953212,ok
32,smooth_4321,1,1729,64,"4,3,2,1","2,3,4,8",120,32,104,31.167908229545101296922266,1472001422004042,1999637011494229,1.239979361823449430234273e-1839,1838.906585543160976518413675,ok
32,smooth_4321,2,1729,64,"4,3,2,1","2,3,4,8",120,32,104,31.010673591519572370509730,1024881353001999,0381905172185383,2.345622399895062985961479e-1830,1829.629741899654769860074064,ok
32,smooth_4321,3,1729,64,"4,3,2,1","2,3,4,8",120,32,104,31.079578718220049375903452,1201098758921729,5689961641201209,2.017695498195974985543170e-1834,1833.695144374982913178303657,ok
